snapshot_date,material_number,region,past_due_amt,past_due_qty
2023-03-27,1-1703839-1,EMEA,8413.98,9629
2023-03-27,1-1703843-1,EMEA,854.48,1350
2023-03-27,1-1703930-1,AMER,204.42,17000
2023-03-27,1-1703963-1,APAC,14275.87,6048
2023-03-27,1-1718179-1,EMEA,213.77,40
2023-03-27,1-1718284-2,APAC,556.22,600
2023-03-27,1-1718324-1,APAC,55233.67,14320
2023-03-27,1-1718324-1,EMEA,769.49,160
2023-03-27,1-1718324-1,EMEA,4401.45,1600
2023-03-27,1-1718324-1,AMER,16013.78,3520
2023-03-27,1-1718333-1,EMEA,614.68,8700
2023-03-27,1-1718345-9,AMER,32980.97,5166
2023-03-27,1-1718346-1,APAC,1343.52,12000
2023-03-27,1-1718421-2,APAC,607.76,2000
2023-03-27,1-1718422-1,APAC,275.42,900
2023-03-27,1-1718484-1,APAC,16606.21,23400
2023-03-27,1-1718484-1,EMEA,70.94,30
2023-03-27,1-1718484-1,EMEA,49.5,37
2023-03-27,1-1718484-2,APAC,27960.2,37800
2023-03-27,1-1718484-2,EMEA,2263.53,1800
2023-03-27,1-1718484-2,EMEA,4769.6,4500
2023-03-27,1-1718484-2,EMEA,580.58,900
2023-03-27,1-1718484-3,APAC,13905.43,18000
2023-03-27,1-1718484-3,AMER,1105.56,900
2023-03-27,1-1718484-4,EMEA,880.58,900
2023-03-27,1-1718485-1,EMEA,50.34,30
2023-03-27,1-1718485-1,EMEA,721.77,900
2023-03-27,1-1718485-1,AMER,1342.19,1800
2023-03-27,1-1718485-2,EMEA,3355,6300
2023-03-27,1-1718485-3,EMEA,1463.09,1800
2023-03-27,1-1718485-4,APAC,1209.17,1800
2023-03-27,1-1718485-6,EMEA,3034.16,3600
2023-03-27,1-1718491-2,EMEA,972.5,1630
2023-03-27,1-1718491-4,EMEA,1659.51,2310
2023-03-27,1-1718492-2,APAC,591.15,660
2023-03-27,1-1718492-3,EMEA,301.55,330
2023-03-27,1-1718492-6,APAC,1280.83,1320
2023-03-27,1-1718643-1,APAC,7013.84,26000
2023-03-27,1-1718644-1,APAC,1059.88,4000
2023-03-27,1-1718644-5,APAC,1612.22,4000
2023-03-27,1-1718645-1,APAC,12040.18,22500
2023-03-27,1-1718806-1,EMEA,5779.75,7000
2023-03-27,1-1719102-1,APAC,16541.43,64800
2023-03-27,1-1719386-1,APAC,18493.69,55100
2023-03-27,1-1719393-1,APAC,32559.45,78000
2023-03-27,1-1719434-1,APAC,2382.51,2100
2023-03-27,1-1719928-1,EMEA,427.96,1000
2023-03-27,1-1719954-2,EMEA,391.16,800
2023-03-27,1-172888-3,APAC,5580.8,160000
2023-03-27,1-174953-1,APAC,530.24,1200
2023-03-27,1-174954-1,EMEA,1360.04,3200
2023-03-27,1-174961-1,APAC,3368.74,2160
2023-03-27,1-179555-3,APAC,1343.52,1200
2023-03-27,1-1801175-1,EMEA,808.95,1248
2023-03-27,1-1801175-3,APAC,438.23,1872
2023-03-27,1-1813099-1,APAC,272290.29,1054800
2023-03-27,1-1813099-2,APAC,18227.08,56400
2023-03-27,1-1813099-3,APAC,183153.35,710400
2023-03-27,1-1823402-1,APAC,901.07,324
2023-03-27,1-1823402-1,AMER,2038.88,447
2023-03-27,1-1823498-1,EMEA,716.9,117
2023-03-27,1-1827864-2,APAC,716.54,6400
2023-03-27,1-185879-3,EMEA,2943.01,12800
2023-03-27,1-1897009-3,EMEA,212.67,180
2023-03-27,1-1897221-1,APAC,161.22,7
2023-03-27,1-1897562-3,APAC,261.24,25000
2023-03-27,1-1986799-2,AMER,13459.2,9600
2023-03-27,1-2005141-2,AMER,5674,100
2023-03-27,1-2005204-3,APAC,26124,250000
2023-03-27,1-2035366-0,AMER,1036.33,1000
2023-03-27,1203559-2,EMEA,333.88,1800
2023-03-27,1-206070-0,AMER,3105.62,1600
2023-03-27,1-2066502-3,EMEA,139.64,500
2023-03-27,1-2112035-1,APAC,4902.01,1248
2023-03-27,1-2112035-1,EMEA,393.67,96
2023-03-27,1-2112035-1,AMER,18490.83,4880
2023-03-27,1-2112041-1,APAC,3049.61,1008
2023-03-27,1-2112041-1,AMER,3504.11,1000
2023-03-27,1-2112162-1,APAC,462.24,192
2023-03-27,1-2112162-1,APAC,5722.75,960
2023-03-27,1-2112162-1,EMEA,36363.17,5568
2023-03-27,1-2112162-1,EMEA,9.81,4
2023-03-27,1-2112162-1,EMEA,1949.86,384
2023-03-27,1-2112231-1,EMEA,2577.72,477
2023-03-27,1-2112231-1,AMER,4063.94,636
2023-03-27,1-2112502-1,APAC,3197.58,3060
2023-03-27,1-2112780-5,EMEA,23239.94,8000
2023-03-27,1-2112780-9,APAC,15132.96,5120
2023-03-27,1-2112780-9,APAC,58001.18,15360
2023-03-27,1-2112780-9,AMER,4542.4,1920
2023-03-27,1-2112890-1,APAC,159.32,297
2023-03-27,1-2112891-1,APAC,214.98,297
2023-03-27,1-2112891-1,EMEA,3214.28,4158
2023-03-27,1-2112891-2,EMEA,233.19,297
2023-03-27,1-2112891-6,EMEA,585.56,594
2023-03-27,1-2137336-1,APAC,3761.86,1200
2023-03-27,1-2141324-1,APAC,3000.53,3000
2023-03-27,1-2141520-1,APAC,1174.38,2250
2023-03-27,1-2141846-1,APAC,537.89,900
2023-03-27,1-2141846-2,APAC,2579.56,3600
2023-03-27,1-2141846-2,AMER,594.28,900
2023-03-27,1-2141846-3,AMER,13.38,8
2023-03-27,1-2141857-1,EMEA,74559.65,2245500
2023-03-27,1-2141859-1,AMER,235.64,4500
2023-03-27,1217606-1,AMER,3038.4,144000
2023-03-27,1-2177291-1,APAC,10993.47,18400
2023-03-27,1-2186510-1,AMER,1389.47,1
2023-03-27,1-2203769-1,APAC,1343.52,3000
2023-03-27,1-2203769-3,APAC,3582.72,7500
2023-03-27,1-2208677-1,EMEA,10603.5,145
2023-03-27,1-2208685-6,AMER,4877.42,800
2023-03-27,1-2208686-1,AMER,3182.39,1080
2023-03-27,1-2208709-1,APAC,5685.78,2300
2023-03-27,1-2208720-1,APAC,530.26,184
2023-03-27,1-2236715-1,EMEA,3934.83,700
2023-03-27,1-2236793-3,EMEA,252.58,7914
2023-03-27,1-2236898-1,EMEA,9376.77,30000
2023-03-27,1-2272733-1,EMEA,11261.54,1372
2023-03-27,1-2272733-2,EMEA,109770.05,12936
2023-03-27,1-2272733-4,EMEA,1041.01,120
2023-03-27,1-2273028-1,AMER,759,50
2023-03-27,1-2278915-1,APAC,12045.51,4312
2023-03-27,1-2278915-2,APAC,9041.62,3080
2023-03-27,1-2282092-1,EMEA,4507.45,256
2023-03-27,1-2282092-2,EMEA,4507.45,256
2023-03-27,1-2282092-3,EMEA,5282.17,300
2023-03-27,1-2282364-1,EMEA,1290.98,12000
2023-03-27,1-2287272-1,APAC,459.78,4000
2023-03-27,1-2289729-0,AMER,260,650
2023-03-27,1-2289729-1,AMER,260,650
2023-03-27,1-2289729-3,AMER,260,650
2023-03-27,1-2291193-3,APAC,5299.56,189000
2023-03-27,1-2292906-1,AMER,6043.52,6600
2023-03-27,1-2292937-1,APAC,603.66,375
2023-03-27,1-2292937-1,EMEA,600.27,381
2023-03-27,1-2292937-1,AMER,2265.58,1500
2023-03-27,1-2299782-1,APAC,5047.15,4830
2023-03-27,1-2299782-1,EMEA,5399.64,3855
2023-03-27,1-2299782-1,AMER,239.74,230
2023-03-27,1-2299782-2,EMEA,2432.33,1380
2023-03-27,1-2299987-1,APAC,7580.77,5400
2023-03-27,1-2299987-2,APAC,4567.97,3600
2023-03-27,1-2299987-3,APAC,4111.17,3240
2023-03-27,1-2303064-1,APAC,39504.05,18564
2023-03-27,1-2303815-4,AMER,1135.68,1600
2023-03-27,1-2304168-6,AMER,2560.29,1375
2023-03-27,1-2308250-1,APAC,29.26,28
2023-03-27,1-2308295-1,APAC,3654.37,4800
2023-03-27,1-2311123-1,APAC,656.83,4000
2023-03-27,1-2311124-1,APAC,5672.64,38000
2023-03-27,1-2318694-1,AMER,1357.92,360
2023-03-27,1-2318696-1,EMEA,1231.05,351
2023-03-27,1-2318696-1,EMEA,18520.76,4914
2023-03-27,1-2318696-1,AMER,7755.79,1638
2023-03-27,1-2318698-1,EMEA,2840.86,576
2023-03-27,1-2318698-1,AMER,4758.59,768
2023-03-27,1-2320264-1,AMER,12855.5,3264
2023-03-27,1-2322190-1,APAC,3918.6,7500
2023-03-27,1-2322190-1,EMEA,121.98,115
2023-03-27,1-2322192-1,APAC,29258.88,56000
2023-03-27,1-2324132-3,EMEA,7229.25,9000
2023-03-27,1-2324136-1,APAC,85.74,3
2023-03-27,1-2339704-0,EMEA,889.4,120
2023-03-27,1-2339713-5,EMEA,1204.08,480
2023-03-27,1-2344950-1,AMER,1230.53,108
2023-03-27,1-2349177-2,APAC,1910.78,8000
2023-03-27,1-2349482-1,EMEA,8526.18,21029
2023-03-27,1-2349482-3,EMEA,2680.11,6800
2023-03-27,1-2350647-0,EMEA,911.25,540
2023-03-27,1-2350647-1,EMEA,933.36,540
2023-03-27,1-2350647-2,EMEA,1765.31,990
2023-03-27,1-2350891-1,APAC,25099.82,11880
2023-03-27,1-2355506-1,APAC,26792.02,206000
2023-03-27,1-2355507-1,APAC,12479.81,76000
2023-03-27,1-2355514-1,APAC,36610.93,201000
2023-03-27,1-2355515-1,APAC,1164.38,5000
2023-03-27,1-2356607-1,APAC,344.84,1000
2023-03-27,1-2371035-1,APAC,37698.34,10888
2023-03-27,1-2371035-3,AMER,65.7,7
2023-03-27,1-2375555-1,APAC,5194.94,12000
2023-03-27,1-2378180-1,EMEA,311.49,55
2023-03-27,1-2378191-1,APAC,1086.76,260
2023-03-27,1-2381216-3,APAC,5757.27,3400
2023-03-27,1-2382274-1,AMER,13670.88,11400
2023-03-27,1-2390207-5,AMER,25143.84,154
2023-03-27,1-2392563-2,AMER,13,25
2023-03-27,1-2392563-3,AMER,13,25
2023-03-27,1-2392850-1,APAC,216.46,1000
2023-03-27,1-2392850-2,APAC,216.46,1000
2023-03-27,1-2393304-1,APAC,279.9,1500
2023-03-27,1-2393949-4,APAC,929.63,1
2023-03-27,1-2394061-1,EMEA,15323.41,171
2023-03-27,1-2394061-1,AMER,1515.06,25
2023-03-27,1-2394061-2,EMEA,11670.56,242
2023-03-27,1-2394061-2,AMER,2863.78,48
2023-03-27,1-2394062-1,AMER,1921.72,24
2023-03-27,1-2394062-3,EMEA,1648.27,50
2023-03-27,1-2394070-2,EMEA,133.05,3
2023-03-27,1-2394070-3,EMEA,133.05,3
2023-03-27,1-2394071-1,EMEA,184.23,3
2023-03-27,1-2394071-1,AMER,12596.05,271
2023-03-27,1-2394071-2,AMER,2550.46,36
2023-03-27,1-2394072-1,AMER,1141.02,12
2023-03-27,1-2394085-1,AMER,236.33,25
2023-03-27,1-2396218-1,APAC,145.1,216
2023-03-27,1-2399607-1,EMEA,2961.27,49
2023-03-27,1-2399607-1,AMER,3323.22,48
2023-03-27,1-2399607-2,AMER,3323.22,48
2023-03-27,1-2399607-3,EMEA,1516.8,28
2023-03-27,1-2399608-1,AMER,461.63,5
2023-03-27,1-2399610-1,EMEA,11323,168
2023-03-27,1-2399610-1,AMER,1973.38,24
2023-03-27,1-2399610-2,AMER,1973.38,24
2023-03-27,1-2399610-3,AMER,986.69,12
2023-03-27,1-2399611-1,AMER,1096.19,10
2023-03-27,1241374-1,APAC,2579.21,112000
2023-03-27,1241374-1,EMEA,29502.44,1768000
2023-03-27,1241374-2,EMEA,48376.39,800000
2023-03-27,1241376-1,EMEA,3172.9,48000
2023-03-27,1241380-1,APAC,5111.32,283500
2023-03-27,1241380-1,EMEA,15188.22,485500
2023-03-27,1241380-1,AMER,689.72,40500
2023-03-27,1241380-2,APAC,4145.81,63000
2023-03-27,1241380-2,AMER,2012.22,27000
2023-03-27,1241380-3,APAC,1404.05,27000
2023-03-27,1241380-3,EMEA,16479.39,436500
2023-03-27,1241380-3,EMEA,417.42,4500
2023-03-27,1241380-3,AMER,555.26,13500
2023-03-27,1241381-3,EMEA,1819.07,21000
2023-03-27,1241388-1,APAC,658.32,21000
2023-03-27,1241390-1,EMEA,268.92,3500
2023-03-27,1241394-1,EMEA,810.81,17500
2023-03-27,1241396-1,EMEA,615.4,14000
2023-03-27,1241396-1,EMEA,565.12,14000
2023-03-27,1241396-3,APAC,745.24,10500
2023-03-27,1241402-1,APAC,4342.25,88200
2023-03-27,1241404-1,APAC,859.86,18000
2023-03-27,1241404-1,EMEA,200.17,6000
2023-03-27,1241408-1,APAC,2405.79,40800
2023-03-27,1241408-1,AMER,517.14,5100
2023-03-27,1241414-1,APAC,967.33,18000
2023-03-27,1241416-1,APAC,241.83,4500
2023-03-27,1241416-1,EMEA,102.78,3000
2023-03-27,1241416-3,EMEA,331.97,4500
2023-03-27,1241418-4,APAC,224.5,1500
2023-03-27,1241418-4,APAC,1814.53,18000
2023-03-27,1241418-4,EMEA,10802.97,76500
2023-03-27,1241581-1,APAC,1847.34,1650
2023-03-27,1241608-1,APAC,3267.37,102000
2023-03-27,1241608-1,EMEA,2452.93,93000
2023-03-27,1241608-6,APAC,19984.86,170000
2023-03-27,1-2416206-1,APAC,1156.93,288
2023-03-27,1241844-2,APAC,164.21,5000
2023-03-27,1241846-1,APAC,1164.38,15000
2023-03-27,1241846-1,EMEA,5073.54,100000
2023-03-27,1241846-2,APAC,313.49,10000
2023-03-27,1241858-2,APAC,4103.56,119000
2023-03-27,1241860-2,APAC,7801.87,264000
2023-03-27,1241860-2,EMEA,750.23,24000
2023-03-27,1241978-2,APAC,11559.64,172800
2023-03-27,1-2445760-1,APAC,671.76,3000
2023-03-27,1-2445760-2,APAC,1343.52,6000
2023-03-27,1-2500035-1,AMER,240.81,36
2023-03-27,1-2600023-0,AMER,5001.88,14501
2023-03-27,1-2600023-9,AMER,78.28,50
2023-03-27,1-2600030-0,EMEA,407.26,500
2023-03-27,1-2600035-9,AMER,165.75,50
2023-03-27,1-2600039-2,EMEA,1018.4,200
2023-03-27,1-2600039-7,EMEA,1018.4,200
2023-03-27,12636P,AMER,55.58,3
2023-03-27,1-2819130-9,AMER,1214.5,400
2023-03-27,1-2819196-9,AMER,218.55,40
2023-03-27,1-2819548-1,AMER,123.03,12
2023-03-27,1-282078-3,AMER,9026.64,108000
2023-03-27,1-282834-0,EMEA,552.15,400
2023-03-27,1-2834075-2,APAC,1543.64,5760
2023-03-27,130102,EMEA,354.93,10000
2023-03-27,131250-006,EMEA,2253.02,125
2023-03-27,131250-006,EMEA,4956.65,275
2023-03-27,1318329-1,APAC,10191.35,400000
2023-03-27,1318329-1,AMER,1829.6,40000
2023-03-27,1318386-1,APAC,430.94,2800
2023-03-27,1318389-1,APAC,2352.14,7200
2023-03-27,1318620-2,APAC,5096.02,28800
2023-03-27,1318747-1,AMER,1823.54,3200
2023-03-27,1318756-2,APAC,621,1600
2023-03-27,1318757-1,APAC,1098.7,3200
2023-03-27,1318757-2,APAC,644.89,1600
2023-03-27,1318758-1,APAC,1671.94,3200
2023-03-27,1318774-1,APAC,16410.36,112000
2023-03-27,1318774-1,AMER,4033.6,16000
2023-03-27,1318774-2,APAC,659.22,3200
2023-03-27,1318853-2,APAC,25663.81,51940
2023-03-27,1318917-1,APAC,716.54,4000
2023-03-27,1318917-2,APAC,1492.8,4000
2023-03-27,1326030-7,APAC,436.09,9000
2023-03-27,1326160-2,AMER,1129.82,80
2023-03-27,1326166-1,EMEA,171.16,144
2023-03-27,1326442-2,AMER,33367.8,2232
2023-03-27,1326978-1,AMER,470.89,350
2023-03-27,1335143-ZZ,AMER,2540.7,5
2023-03-27,1337113-1,EMEA,2775.04,900
2023-03-27,1337114-2,EMEA,798.33,1250
2023-03-27,1-350345-0,EMEA,1392.51,12000
2023-03-27,1355081-1,APAC,702.74,5008
2023-03-27,1355081-1,EMEA,33.18,384
2023-03-27,1355081-4,APAC,5233.16,50080
2023-03-27,1355206-1,APAC,37091.6,50000
2023-03-27,1355206-1,EMEA,30477.02,41400
2023-03-27,1355289-1,APAC,2866.18,3200
2023-03-27,1355289-1,EMEA,2785.39,5600
2023-03-27,1355289-1,EMEA,14860.92,13600
2023-03-27,1355289-1,EMEA,392.65,800
2023-03-27,1355289-2,APAC,6813.15,5600
2023-03-27,1355289-2,EMEA,8658.64,8800
2023-03-27,1355289-2,EMEA,801.6,800
2023-03-27,1355289-2,AMER,999.98,800
2023-03-27,1355289-3,EMEA,4106.35,4000
2023-03-27,1355290-1,APAC,6961.52,4200
2023-03-27,1355290-1,EMEA,1217.98,700
2023-03-27,1355290-1,EMEA,8209.07,5950
2023-03-27,1355290-6,EMEA,1314.82,700
2023-03-27,1355328-1,APAC,7116.78,2200
2023-03-27,1355328-1,EMEA,183.6,25
2023-03-27,1355469-2,AMER,612.24,174
2023-03-27,1355717-1,AMER,983.21,52000
2023-03-27,1355901-1,APAC,1121.32,4000
2023-03-27,1-368889-1,APAC,1433.09,80000
2023-03-27,1-368889-1,EMEA,9716.58,1636000
2023-03-27,1375819-1,AMER,312.51,33000
2023-03-27,1376106-1,APAC,1705.52,8000
2023-03-27,1376352-1,APAC,2482.83,14400
2023-03-27,1376360-1,APAC,549.35,1600
2023-03-27,1376675-1,APAC,2006.32,6400
2023-03-27,1376886-1,APAC,3310.43,560
2023-03-27,1379029-1,AMER,419.7,3000
2023-03-27,1379102-1,EMEA,827.51,6000
2023-03-27,1379658-2,APAC,1912.28,30000
2023-03-27,1379659-1,APAC,1891.68,12800
2023-03-27,1379659-3,APAC,4230.48,19200
2023-03-27,1379662-1,APAC,3403.59,24000
2023-03-27,1379665-1,APAC,2561.64,12000
2023-03-27,1379665-5,APAC,15261.54,70000
2023-03-27,1379671-1,APAC,7523.71,11200
2023-03-27,1379671-2,APAC,5374.08,12000
2023-03-27,1379671-2,AMER,348.92,2400
2023-03-27,1379675-1,APAC,22523.6,97200
2023-03-27,1393365-1,APAC,1390.54,30000
2023-03-27,1393365-2,EMEA,897.96,4080
2023-03-27,1393366-1,APAC,463.07,30000
2023-03-27,1393366-1,EMEA,166.94,15000
2023-03-27,1393366-2,APAC,1074.82,30000
2023-03-27,1393366-2,AMER,897.3,30000
2023-03-27,1393367-1,APAC,3152.8,240000
2023-03-27,1393449-1,APAC,338.27,10000
2023-03-27,1393450-5,APAC,725.5,180
2023-03-27,1393454-2,EMEA,283.86,2880
2023-03-27,1394005-1,APAC,2039.46,4000
2023-03-27,1394007-1,APAC,61503.36,200000
2023-03-27,1394026-1,APAC,11059.72,5000
2023-03-27,1394050-1,APAC,1623.42,2500
2023-03-27,1394050-2,APAC,1940.64,2000
2023-03-27,1394081-1,EMEA,5692.08,2430
2023-03-27,1394277-1,APAC,1685.97,1000
2023-03-27,1394353-2,EMEA,1753.76,50000
2023-03-27,1394511-1,APAC,476.2,10000
2023-03-27,1394512-1,APAC,806.11,30000
2023-03-27,1394512-1,EMEA,1336.93,30000
2023-03-27,1394512-1,EMEA,475.93,10000
2023-03-27,1394512-1,AMER,261.34,9000
2023-03-27,1394684-1,AMER,550.76,800
2023-03-27,1394871-1,EMEA,57.24,1960
2023-03-27,1394871-1,EMEA,86.2,9424
2023-03-27,1394872-1,APAC,341.6,10000
2023-03-27,1394872-1,EMEA,250.99,10000
2023-03-27,140712-2,EMEA,290.46,15000
2023-03-27,1411001-1,APAC,1046.17,1800
2023-03-27,1411576-1,APAC,43965.5,437500
2023-03-27,1417636-2,EMEA,38071.7,67200
2023-03-27,1417675-1,EMEA,4244.52,168
2023-03-27,1418370-1,EMEA,74066.91,7560
2023-03-27,1418370-2,EMEA,54434.68,6408
2023-03-27,1418379-1,EMEA,384.92,1000
2023-03-27,1418850-1,APAC,3444.63,97500
2023-03-27,1418882-1,APAC,7237.1,12300
2023-03-27,1418884-1,APAC,2337.86,27000
2023-03-27,1418884-1,APAC,6083.63,54000
2023-03-27,1418884-1,EMEA,27908.75,288000
2023-03-27,1418884-1,EMEA,4205.3,40500
2023-03-27,1418884-1,AMER,655.91,2884
2023-03-27,1418884-3,APAC,2277.27,13500
2023-03-27,1418884-3,EMEA,179.15,4500
2023-03-27,1418884-3,AMER,726.39,13500
2023-03-27,1418918-1,EMEA,3146.17,16000
2023-03-27,1418918-1,AMER,1372.96,5200
2023-03-27,1418967-1,APAC,1050.93,4000
2023-03-27,1418968-1,APAC,775.88,3500
2023-03-27,1418984-1,APAC,3524.65,6480
2023-03-27,1418985-2,APAC,4334.48,6624
2023-03-27,1418985-2,EMEA,165.77,144
2023-03-27,1418994-1,APAC,6489.2,10500
2023-03-27,1418994-1,EMEA,11766.15,40000
2023-03-27,1418994-1,EMEA,32507.95,90000
2023-03-27,1418994-1,EMEA,13021.55,34000
2023-03-27,1420000-1,EMEA,609.37,5000
2023-03-27,142680-4,APAC,668.13,6400
2023-03-27,1437228-6,APAC,8165.6,168000
2023-03-27,1437228-6,EMEA,21491.08,397000
2023-03-27,1437228-6,APAC,7880.08,168000
2023-03-27,1437228-6,EMEA,4403.91,84000
2023-03-27,1437661-1,AMER,4233.51,3000
2023-03-27,1438153-8,AMER,3486.24,3000
2023-03-27,1438254-1,AMER,1482.3,135000
2023-03-27,144172-1,EMEA,298.56,1600
2023-03-27,144172-2,EMEA,41.43,45
2023-03-27,144172-3,EMEA,571.8,1600
2023-03-27,144181-1,EMEA,500.77,10500
2023-03-27,1443955-4,AMER,17002.39,550
2023-03-27,1443996-1,AMER,924.2,512
2023-03-27,1443996-3,EMEA,2290.79,1536
2023-03-27,1443996-3,AMER,10465.99,7424
2023-03-27,1443996-4,EMEA,496.67,271
2023-03-27,1443996-4,AMER,143.66,64
2023-03-27,1443997-1,EMEA,5767.98,1056
2023-03-27,1443997-2,EMEA,31887.23,7968
2023-03-27,144431-1,APAC,250.95,12000
2023-03-27,1-444314-1,EMEA,301.31,540
2023-03-27,144433-1,APAC,9888.3,138000
2023-03-27,144473-5,EMEA,3957.58,4200
2023-03-27,1445904-1,EMEA,51.34,100
2023-03-27,144617-1,APAC,955.49,14000
2023-03-27,144969-2,APAC,394.1,11000
2023-03-27,144998-6,EMEA,11546.7,23000
2023-03-27,1452158-1,APAC,2978.18,60000
2023-03-27,1452408-1,APAC,2052.6,8000
2023-03-27,1452503-3,APAC,1218.12,48000
2023-03-27,1452660-1,EMEA,3130.75,24000
2023-03-27,1452915-2,APAC,3121.27,1080
2023-03-27,1452926-3,AMER,11929.08,810
2023-03-27,1452990-1,APAC,7091.77,3672
2023-03-27,1452997-1,APAC,1186.03,3000
2023-03-27,1456820-1,AMER,3816.67,3265
2023-03-27,1456822-1,AMER,4180.65,3168
2023-03-27,1456822-2,AMER,2827.69,2112
2023-03-27,1456822-3,AMER,1413.85,1056
2023-03-27,1456823-1,AMER,13510,3500
2023-03-27,1456823-4,AMER,78.79,58
2023-03-27,1456983-2,APAC,1410.7,2700
2023-03-27,1473244-1,APAC,35087.37,15120
2023-03-27,1473244-1,EMEA,58.22,20
2023-03-27,1473244-4,AMER,795.9,240
2023-03-27,1473247-1,APAC,1989.6,4760
2023-03-27,1473247-1,EMEA,576.16,630
2023-03-27,1473247-1,EMEA,68.34,70
2023-03-27,1473252-1,APAC,7488.35,4032
2023-03-27,1473252-1,EMEA,245.01,126
2023-03-27,1473252-3,EMEA,434.16,168
2023-03-27,1473255-1,APAC,883.73,2800
2023-03-27,1473407-1,APAC,291.39,1600
2023-03-27,1473410-1,APAC,9592.13,48000
2023-03-27,1473413-1,APAC,40760.52,160800
2023-03-27,1473416-1,APAC,1946.76,840
2023-03-27,1473416-1,EMEA,82.47,40
2023-03-27,1473416-1,EMEA,1440.47,420
2023-03-27,1473672-1,APAC,939.69,12000
2023-03-27,1473712-1,APAC,4279.1,1470
2023-03-27,1473799-1,APAC,1528.63,3200
2023-03-27,1473799-1,AMER,2760.6,4000
2023-03-27,147506-2,AMER,6600,200000
2023-03-27,1-480426-0,APAC,577.09,4500
2023-03-27,1-480707-0,EMEA,547.25,2600
2023-03-27,1488991-1,APAC,626.98,1500
2023-03-27,1488991-5,APAC,7134.76,15750
2023-03-27,1488991-6,APAC,843.06,1500
2023-03-27,1488991-8,AMER,1897.92,3000
2023-03-27,151667-2,EMEA,522.9,2000
2023-03-27,1534100-1,APAC,367.23,6000
2023-03-27,1534106-1,EMEA,2916.15,18500
2023-03-27,1534112-1,APAC,10042.2,210000
2023-03-27,1534125-1,EMEA,1449.33,15000
2023-03-27,1534145-3,EMEA,545.36,159
2023-03-27,1534149-2,APAC,762.83,15000
2023-03-27,1534155-1,AMER,7881.16,90000
2023-03-27,1534162-1,EMEA,2201.54,45000
2023-03-27,1534170-1,AMER,1623.86,25040
2023-03-27,1534191-1,APAC,1168.1,1200
2023-03-27,1534222-1,EMEA,147.74,500
2023-03-27,1534238-1,EMEA,34294.36,1890
2023-03-27,1534334-1,APAC,12278.29,315000
2023-03-27,1534404-1,APAC,551.74,1200
2023-03-27,1534404-2,APAC,1370.39,5400
2023-03-27,1534789-1,APAC,267.28,800
2023-03-27,1534791-1,EMEA,2533.05,4400
2023-03-27,1544132-2,APAC,2373.55,60000
2023-03-27,1544227-1,EMEA,2146.1,24260
2023-03-27,1544228-1,APAC,232.5,1800
2023-03-27,1544228-1,EMEA,403.05,1800
2023-03-27,1544317-1,APAC,5017.2,9000
2023-03-27,1544317-1,EMEA,263.72,508
2023-03-27,1544323-3,EMEA,329.23,13500
2023-03-27,1544333-1,APAC,2600.98,24650
2023-03-27,1544333-1,EMEA,199.08,850
2023-03-27,1544334-1,APAC,2755.88,4800
2023-03-27,1544334-1,EMEA,1261.69,3200
2023-03-27,1544334-1,EMEA,28548.98,61600
2023-03-27,1544334-3,EMEA,566.01,1000
2023-03-27,1544351-1,EMEA,38.29,800
2023-03-27,1544603-1,APAC,4060.42,8000
2023-03-27,1544603-1,EMEA,1580.59,2000
2023-03-27,1544606-1,APAC,2895.81,5000
2023-03-27,1544606-1,EMEA,6205.07,12000
2023-03-27,1544606-1,EMEA,3577.37,8000
2023-03-27,1544676-1,EMEA,283.49,500
2023-03-27,1544978-1,APAC,1226.34,2250
2023-03-27,154512-2,EMEA,1883.24,80000
2023-03-27,154717-3,EMEA,171.57,6000
2023-03-27,154717-3,EMEA,2074.28,46500
2023-03-27,154717-3,AMER,194.38,3000
2023-03-27,154717-4,EMEA,1765.48,36000
2023-03-27,154718-3,APAC,4611.76,75000
2023-03-27,154718-3,AMER,745.78,6000
2023-03-27,154719,APAC,113.99,12000
2023-03-27,154719,EMEA,1664.22,96000
2023-03-27,154719,AMER,545.4,36000
2023-03-27,154740-2,APAC,3341.97,42000
2023-03-27,154746-2,EMEA,3206.15,16000
2023-03-27,1554458-2,EMEA,19771.05,20000
2023-03-27,1554461-1,APAC,739.33,460
2023-03-27,1554461-1,EMEA,2551.66,960
2023-03-27,1554461-1,APAC,6905.45,1920
2023-03-27,1554461-2,APAC,262.73,160
2023-03-27,1554461-2,EMEA,222.62,160
2023-03-27,1554461-3,EMEA,1230.25,880
2023-03-27,1554723-1,APAC,1069.47,64000
2023-03-27,1554723-1,EMEA,132.03,8000
2023-03-27,1554723-1,EMEA,6034.9,420000
2023-03-27,1557507-1,AMER,1649.67,300
2023-03-27,1563110-1,APAC,9455.54,18846
2023-03-27,1563110-1,EMEA,476.51,1679
2023-03-27,1563110-1,EMEA,692.27,2100
2023-03-27,1563110-1,AMER,0.98,1
2023-03-27,1563111-1,APAC,581,1400
2023-03-27,1563111-1,EMEA,806.51,2300
2023-03-27,1563111-1,AMER,505.29,1400
2023-03-27,1563113-1,APAC,15114.6,13500
2023-03-27,1563123-1,APAC,5615.91,18000
2023-03-27,1563126-1,APAC,322.44,3000
2023-03-27,1564411-1,APAC,8915.6,36000
2023-03-27,1564411-2,APAC,4127.29,14400
