material_number,region,fiscal_month_id,PCF_amt,PCF_units
1011-244-0805,AMER,2024M6,1523.737837,1121.715134
1011-245-0805,APAC,2024M6,4176.866841,4629.926543
1011-245-0805,APAC,2024M6,1000.394006,946.297111
1011-245-0805,EMEA,2024M6,16998.15661,20797.26453
1011-245-0805,AMER,2024M6,5186.233152,3530.477933
1011-245-0805,AMER,2024M6,289.415732,136.772867
1011-246-0805,APAC,2024M6,2734.168138,1980.0
1011-246-0805,EMEA,2024M6,490.069964,594.216
1011-246-0805,AMER,2024M6,2805.468585,1742.053369
1011-247-1205,APAC,2024M6,8893.001655,9317.174428
1011-247-1205,APAC,2024M6,1329.701036,976.452822
1011-247-1205,EMEA,2024M6,12696.97571,14255.92246
1011-247-1205,AMER,2024M6,2683.354883,2089.210761
1011-248-1205,APAC,2024M6,9503.81182,8905.280661
1011-248-1205,APAC,2024M6,0.0,0.0
1011-248-1205,EMEA,2024M6,1714.548538,1783.553916
1011-248-1205,AMER,2024M6,1423.629421,1106.64253
1011-249-1205,APAC,2024M6,13566.69263,12973.92945
1011-249-1205,APAC,2024M6,580.33359,423.963845
1011-249-1205,EMEA,2024M6,16034.80931,17493.78809
1011-249-1205,AMER,2024M6,5267.915249,4084.425823
1011-249-1205,AMER,2024M6,0.0,0.0
1011-250-1205,APAC,2024M6,27.66711,23.301927
1011-250-1205,EMEA,2024M6,173.453067,184.524099
1011-250-1205,AMER,2024M6,168.46124,120.314474
1011-255-0205,APAC,2024M6,1869.297481,3032.879207
1011-255-0205,APAC,2024M6,927.262224,1757.893076
1011-255-0205,EMEA,2024M6,35246.5302,95852.46326
1011-255-0205,AMER,2024M6,9746.510363,12356.7483
1011-255-0205,AMER,2024M6,8828.231486,18024.62293
1011-256-0205,APAC,2024M6,84.084776,93.207726
1011-256-0205,EMEA,2024M6,3263.232288,7457.098775
1011-256-0205,AMER,2024M6,3461.782505,4778.740651
1011-256-0205,AMER,2024M6,6.458042,9.417546
1011-257-0205,APAC,2024M6,621.872317,1189.265217
1011-257-0205,APAC,2024M6,705.624019,704.937021
1011-257-0205,EMEA,2024M6,9306.241745,24693.98629
1011-257-0205,AMER,2024M6,4077.897545,6696.252628
1011-257-0205,AMER,2024M6,345.995272,705.364254
1011-258-0205,EMEA,2024M6,2.633885,5.0
1011-258-0205,AMER,2024M6,11.43965,11.279482
